%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
123400000000,1233,123400000000,base_link,0,0,35.8594373089,-108.236785185,12.2787527589,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
123500000000,1234,123500000000,base_link,0,0,35.8594362692,-108.236784645,12.2684819345,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
123600000000,1235,123600000000,base_link,0,0,35.8594363693,-108.236784659,12.3335174375,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
123700000000,1236,123700000000,base_link,0,0,35.8594356099,-108.236783246,12.3236525517,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
123800000000,1237,123800000000,base_link,0,0,35.8594351324,-108.236782859,12.2799215198,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
123900000000,1238,123900000000,base_link,0,0,35.8594342394,-108.236782776,12.2878054284,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
124000000000,1239,124000000000,base_link,0,0,35.8594351554,-108.236782596,12.3404028513,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
124100000000,1240,124100000000,base_link,0,0,35.8594342552,-108.236782774,12.3072848306,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
124200000000,1241,124200000000,base_link,0,0,35.8594338323,-108.236782261,12.308413223,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
124300000000,1242,124300000000,base_link,0,0,35.859433662,-108.236782468,12.3215235903,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
124400000000,1243,124400000000,base_link,0,0,35.859433393,-108.236781604,12.2871447381,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
124500000000,1244,124500000000,base_link,0,0,35.8594331113,-108.236781513,12.2950089223,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
124600000000,1245,124600000000,base_link,0,0,35.8594315152,-108.236781328,12.2105166089,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
124700000000,1246,124700000000,base_link,0,0,35.8594309051,-108.236779816,12.3403643381,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
124800000000,1247,124800000000,base_link,0,0,35.8594299342,-108.236780183,12.3239194108,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
124900000000,1248,124900000000,base_link,0,0,35.8594282973,-108.236779256,12.3167734557,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
125000000000,1249,125000000000,base_link,0,0,35.8594275597,-108.236778724,12.3126469705,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
125100000000,1250,125100000000,base_link,0,0,35.8594272097,-108.236777913,12.2897697939,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
125200000000,1251,125200000000,base_link,0,0,35.8594254204,-108.236778351,12.2863617309,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
125300000000,1252,125300000000,base_link,0,0,35.8594260533,-108.236778476,12.3353591636,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
125400000000,1253,125400000000,base_link,0,0,35.8594245736,-108.236778151,12.2836054523,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
125500000000,1254,125500000000,base_link,0,0,35.859423697,-108.236777945,12.3793621715,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
125600000000,1255,125600000000,base_link,0,0,35.8594231608,-108.236777824,12.367011703,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
125700000000,1256,125700000000,base_link,0,0,35.8594211713,-108.236777934,12.3249680889,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
125800000000,1257,125800000000,base_link,0,0,35.8594211458,-108.236777415,12.3327044883,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
125900000000,1258,125900000000,base_link,0,0,35.8594211347,-108.236777528,12.3666961318,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
126000000000,1259,126000000000,base_link,0,0,35.859420205,-108.236778521,12.2946810026,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
126100000000,1260,126100000000,base_link,0,0,35.8594200631,-108.236777872,12.3618657112,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
126200000000,1261,126200000000,base_link,0,0,35.8594188781,-108.236778034,12.3480602467,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
126300000000,1262,126300000000,base_link,0,0,35.8594164867,-108.23677664,12.4061534103,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
126400000000,1263,126400000000,base_link,0,0,35.8594170554,-108.236778132,12.3224571834,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
126500000000,1264,126500000000,base_link,0,0,35.8594160389,-108.236778238,12.3497711313,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
126600000000,1265,126600000000,base_link,0,0,35.8594153868,-108.236779383,12.3304528849,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
126700000000,1266,126700000000,base_link,0,0,35.8594147297,-108.236778297,12.287813607,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
126800000000,1267,126800000000,base_link,0,0,35.8594135227,-108.236779223,12.3099818048,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
126900000000,1268,126900000000,base_link,0,0,35.8594117757,-108.236779014,12.3975945584,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
127000000000,1269,127000000000,base_link,0,0,35.8594114982,-108.236779732,12.338566086,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
127100000000,1270,127100000000,base_link,0,0,35.8594108363,-108.23678023,12.3841291601,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
127200000000,1271,127200000000,base_link,0,0,35.8594101438,-108.236780844,12.3257709023,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
127300000000,1272,127300000000,base_link,0,0,35.8594094693,-108.236780563,12.3762871915,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
127400000000,1273,127400000000,base_link,0,0,35.8594072107,-108.236780997,12.3954008216,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
127500000000,1274,127500000000,base_link,0,0,35.8594073196,-108.236781937,12.3584249539,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
127600000000,1275,127600000000,base_link,0,0,35.8594078783,-108.23678264,12.3581836323,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
127700000000,1276,127700000000,base_link,0,0,35.859406086,-108.236783134,12.319441288,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
127800000000,1277,127800000000,base_link,0,0,35.8594049403,-108.236783169,12.3603585406,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
127900000000,1278,127900000000,base_link,0,0,35.8594034751,-108.236784625,12.3596748698,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
128000000000,1279,128000000000,base_link,0,0,35.8594041335,-108.236785304,12.36862611,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
128100000000,1280,128100000000,base_link,0,0,35.8594041764,-108.236784401,12.3355997038,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
128200000000,1281,128200000000,base_link,0,0,35.8594040205,-108.236784911,12.4035135561,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
128300000000,1282,128300000000,base_link,0,0,35.8594047374,-108.236784271,12.3757897401,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
128400000000,1283,128400000000,base_link,0,0,35.8594045278,-108.236784602,12.4161266543,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
128500000000,1284,128500000000,base_link,0,0,35.8594043871,-108.236783347,12.386570023,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
128600000000,1285,128600000000,base_link,0,0,35.8594052838,-108.236784658,12.4127143312,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
128700000000,1286,128700000000,base_link,0,0,35.8594050921,-108.236784302,12.3973856251,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
128800000000,1287,128800000000,base_link,0,0,35.8594045931,-108.236784931,12.374365565,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
128900000000,1288,128900000000,base_link,0,0,35.8594049277,-108.236785252,12.3652187869,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
129000000000,1289,129000000000,base_link,0,0,35.8594050294,-108.236784905,12.4256653308,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
129100000000,1290,129100000000,base_link,0,0,35.8594041494,-108.236785119,12.3823617317,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
129200000000,1291,129200000000,base_link,0,0,35.8594047216,-108.23678521,12.3703419397,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
129300000000,1292,129300000000,base_link,0,0,35.8594046091,-108.236784623,12.4006330934,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
129400000000,1293,129400000000,base_link,0,0,35.8594036042,-108.236785584,12.4433092036,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
129500000000,1294,129500000000,base_link,0,0,35.8594033924,-108.236784724,12.3890264845,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
129600000000,1295,129600000000,base_link,0,0,35.8594038947,-108.236785629,12.3887626978,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
129700000000,1296,129700000000,base_link,0,0,35.8594030766,-108.236785058,12.4204468976,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
129800000000,1297,129800000000,base_link,0,0,35.8594037066,-108.236784984,12.3849399869,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
129900000000,1298,129900000000,base_link,0,0,35.8594037456,-108.236786101,12.3476758534,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
130000000000,1299,130000000000,base_link,0,0,35.8594034974,-108.236787087,12.4314942377,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
130100000000,1300,130100000000,base_link,0,0,35.8594017193,-108.236788022,12.4063370037,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
130200000000,1301,130200000000,base_link,0,0,35.8594006566,-108.23678848,12.3949316107,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
130300000000,1302,130300000000,base_link,0,0,35.8594000543,-108.236789432,12.339772469,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
130400000000,1303,130400000000,base_link,0,0,35.8594011112,-108.236791053,12.3607077919,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
130500000000,1304,130500000000,base_link,0,0,35.8593987833,-108.236791471,12.3760527116,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
130600000000,1305,130600000000,base_link,0,0,35.8593980034,-108.236792391,12.4133240163,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
130700000000,1306,130700000000,base_link,0,0,35.8593982542,-108.236792578,12.4250733967,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
130800000000,1307,130800000000,base_link,0,0,35.8593983467,-108.236793784,12.3954685335,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
130900000000,1308,130900000000,base_link,0,0,35.8593979244,-108.236795397,12.3848279846,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
131000000000,1309,131000000000,base_link,0,0,35.8593964092,-108.236795515,12.4028970593,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
131100000000,1310,131100000000,base_link,0,0,35.8593970177,-108.236797335,12.3775758227,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
131200000000,1311,131200000000,base_link,0,0,35.8593954521,-108.236797363,12.3848916117,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
131300000000,1312,131300000000,base_link,0,0,35.8593941921,-108.236798521,12.4380418891,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
131400000000,1313,131400000000,base_link,0,0,35.8593939952,-108.236798836,12.3678707817,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
131500000000,1314,131500000000,base_link,0,0,35.8593930219,-108.23680035,12.4266432313,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
131600000000,1315,131600000000,base_link,0,0,35.8593938609,-108.236801484,12.4185485469,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
131700000000,1316,131700000000,base_link,0,0,35.8593935477,-108.236802711,12.475296231,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
131800000000,1317,131800000000,base_link,0,0,35.85939229,-108.236803007,12.4416437813,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
131900000000,1318,131900000000,base_link,0,0,35.8593911139,-108.236803886,12.4071636087,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
132000000000,1319,132000000000,base_link,0,0,35.8593906396,-108.236805394,12.4204132385,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
132100000000,1320,132100000000,base_link,0,0,35.8593905417,-108.236805944,12.448561148,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
132200000000,1321,132200000000,base_link,0,0,35.8593900353,-108.236807393,12.342064727,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
132300000000,1322,132300000000,base_link,0,0,35.8593892581,-108.236808411,12.4137636421,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
132400000000,1323,132400000000,base_link,0,0,35.8593888885,-108.236808692,12.449194745,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
132500000000,1324,132500000000,base_link,0,0,35.8593881839,-108.236810054,12.4851053622,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
132600000000,1325,132600000000,base_link,0,0,35.8593872733,-108.23681091,12.478468123,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
132700000000,1326,132700000000,base_link,0,0,35.8593869478,-108.236811469,12.4414164824,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
132800000000,1327,132800000000,base_link,0,0,35.8593868747,-108.23681272,12.4600899799,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
132900000000,1328,132900000000,base_link,0,0,35.8593856919,-108.236813331,12.4046846142,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
133000000000,1329,133000000000,base_link,0,0,35.8593858407,-108.23681435,12.4947004262,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
133100000000,1330,133100000000,base_link,0,0,35.8593846055,-108.236815307,12.3947194068,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
133200000000,1331,133200000000,base_link,0,0,35.8593842055,-108.236816472,12.4655904434,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
133300000000,1332,133300000000,base_link,0,0,35.8593837079,-108.236817358,12.4740982449,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
133400000000,1333,133400000000,base_link,0,0,35.8593837532,-108.236818058,12.471771806,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
133500000000,1334,133500000000,base_link,0,0,35.8593828245,-108.236819395,12.4594286702,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
133600000000,1335,133600000000,base_link,0,0,35.8593824871,-108.236820113,12.4974301785,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
133700000000,1336,133700000000,base_link,0,0,35.8593814666,-108.236821396,12.4555518877,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
133800000000,1337,133800000000,base_link,0,0,35.8593812426,-108.236821839,12.5027145335,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
133900000000,1338,133900000000,base_link,0,0,35.8593814685,-108.236822862,12.5004648206,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
134000000000,1339,134000000000,base_link,0,0,35.8593809908,-108.23682433,12.4947368975,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
134100000000,1340,134100000000,base_link,0,0,35.8593796266,-108.236824742,12.4976354471,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
134200000000,1341,134200000000,base_link,0,0,35.8593790324,-108.236826384,12.531237182,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
134300000000,1342,134300000000,base_link,0,0,35.8593797183,-108.236827098,12.5167201526,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
134400000000,1343,134400000000,base_link,0,0,35.8593783062,-108.236828459,12.4827826201,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
134500000000,1344,134500000000,base_link,0,0,35.8593778004,-108.236828949,12.4706639754,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
134600000000,1345,134600000000,base_link,0,0,35.8593774469,-108.236830463,12.5126231262,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
134700000000,1346,134700000000,base_link,0,0,35.8593771675,-108.236831464,12.5089599722,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
134800000000,1347,134800000000,base_link,0,0,35.8593766232,-108.236831672,12.5269261633,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
134900000000,1348,134900000000,base_link,0,0,35.8593758459,-108.236833462,12.5590679616,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
135000000000,1349,135000000000,base_link,0,0,35.8593752937,-108.236833872,12.5313097985,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
135100000000,1350,135100000000,base_link,0,0,35.859374812,-108.236835352,12.5768974719,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
135200000000,1351,135200000000,base_link,0,0,35.8593744004,-108.23683582,12.5274178064,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
135300000000,1352,135300000000,base_link,0,0,35.8593743211,-108.236836986,12.5487113979,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
135400000000,1353,135400000000,base_link,0,0,35.8593731076,-108.236838402,12.5481881262,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
135500000000,1354,135500000000,base_link,0,0,35.8593721821,-108.236839307,12.5396670202,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
135600000000,1355,135600000000,base_link,0,0,35.8593718601,-108.236839497,12.4841767308,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
135700000000,1356,135700000000,base_link,0,0,35.8593720178,-108.236841894,12.5525550636,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
135800000000,1357,135800000000,base_link,0,0,35.8593708567,-108.236841784,12.5453141205,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
135900000000,1358,135900000000,base_link,0,0,35.859371296,-108.236843423,12.5674513967,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
136000000000,1359,136000000000,base_link,0,0,35.8593698776,-108.236843474,12.552443625,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
136100000000,1360,136100000000,base_link,0,0,35.8593697687,-108.236845435,12.5953433536,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
136200000000,1361,136200000000,base_link,0,0,35.8593699655,-108.236846587,12.5854134,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
136300000000,1362,136300000000,base_link,0,0,35.8593683609,-108.236846738,12.5664358666,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
136400000000,1363,136400000000,base_link,0,0,35.8593665884,-108.236847572,12.598694085,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
136500000000,1364,136500000000,base_link,0,0,35.8593669238,-108.236849701,12.6210229682,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
136600000000,1365,136600000000,base_link,0,0,35.8593666395,-108.236849435,12.6416408098,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
136700000000,1366,136700000000,base_link,0,0,35.859365445,-108.236850794,12.5632858052,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
136800000000,1367,136800000000,base_link,0,0,35.8593666893,-108.236851524,12.61355572,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
136900000000,1368,136900000000,base_link,0,0,35.8593648725,-108.236852907,12.6012511957,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
137000000000,1369,137000000000,base_link,0,0,35.8593649009,-108.236853751,12.6257156628,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
137100000000,1370,137100000000,base_link,0,0,35.8593636472,-108.236854699,12.6365805861,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
137200000000,1371,137200000000,base_link,0,0,35.8593631249,-108.236855454,12.5911158076,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
137300000000,1372,137300000000,base_link,0,0,35.8593630109,-108.236856132,12.6142206785,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
137400000000,1373,137400000000,base_link,0,0,35.8593624415,-108.236857047,12.6063935338,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
137500000000,1374,137500000000,base_link,0,0,35.85936177,-108.236858843,12.6026079521,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
137600000000,1375,137600000000,base_link,0,0,35.8593624117,-108.236859852,12.612197626,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
137700000000,1376,137700000000,base_link,0,0,35.8593603605,-108.236860314,12.6399198415,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
137800000000,1377,137800000000,base_link,0,0,35.8593606602,-108.236861607,12.6770877474,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
137900000000,1378,137900000000,base_link,0,0,35.8593582237,-108.236862063,12.603469466,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
138000000000,1379,138000000000,base_link,0,0,35.859359918,-108.236863068,12.6486420477,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
138100000000,1380,138100000000,base_link,0,0,35.859358041,-108.236863278,12.6094918753,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
138200000000,1381,138200000000,base_link,0,0,35.8593574407,-108.236864166,12.6683651241,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
138300000000,1382,138300000000,base_link,0,0,35.8593560126,-108.23686508,12.5907075598,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
138400000000,1383,138400000000,base_link,0,0,35.8593572873,-108.236866911,12.632324216,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
138500000000,1384,138500000000,base_link,0,0,35.8593558464,-108.236867177,12.6618840166,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
138600000000,1385,138600000000,base_link,0,0,35.85935603,-108.236867108,12.6175368442,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
138700000000,1386,138700000000,base_link,0,0,35.8593568644,-108.236867314,12.6173080794,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
138800000000,1387,138800000000,base_link,0,0,35.8593571431,-108.236867703,12.6144573655,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
138900000000,1388,138900000000,base_link,0,0,35.8593568908,-108.236867106,12.6737446964,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
139000000000,1389,139000000000,base_link,0,0,35.8593547664,-108.236868278,12.6211042791,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
139100000000,1390,139100000000,base_link,0,0,35.8593553567,-108.236868964,12.6610776964,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
139200000000,1391,139200000000,base_link,0,0,35.8593544332,-108.236869683,12.6758836906,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
139300000000,1392,139300000000,base_link,0,0,35.8593543955,-108.236871022,12.7004581186,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
139400000000,1393,139400000000,base_link,0,0,35.8593543032,-108.23687176,12.6757014401,0.001251461376,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.00090601,2
